"V1","V2"
-1.17708478010415,7.48193922130289
1.15940142692656,12.2852404380182
-0.162871009261143,9.3791849553061
0.924340198489417,12.0416130058086
-0.222680999906255,8.36754863594211
0.942497917531728,11.3413199251407
-1.59170490551539,7.82771261720287
0.221136514346818,10.8316313613379
0.246725235582823,10.1713481155718
0.296405838274787,10.5143787198593
0.830972733780387,11.6394649581297
-1.23815417670302,7.70067926098991
1.54108990191086,13.1744005644241
0.500737622636417,10.4755454360314
-1.25128691476174,8.28299677121008
1.01535997767558,11.7403464575507
-0.161136789756775,9.22316289283133
-0.541364455212714,9.17619280219554
-0.395132039351516,9.65782957288187
0.0935527861349379,10.2767665718651
2.14121751531046,13.1181688244479
1.09705324631229,12.0293911229344
-1.59910747143761,7.21251342666422
1.14005804580946,12.4780752543292
0.119945498811987,10.8849602568458
1.0363696166271,11.6678373970093
-0.912105153639134,7.87869801174592
0.273637446569188,10.2762775787977
-0.454554778227599,8.95615694711888
0.396299096307944,10.9018682190187
-0.909077632444911,7.26518193991404
1.67355586615637,13.1400509834752
1.15267058582842,11.3163174733948
0.541998148418802,10.7861588131844
1.80500577878896,12.8314603216294
-0.241062642669194,8.61315266067782
-0.235668704449136,9.97478322549179
-1.68768934728564,7.56228087267317
0.415584822379818,10.3811893030971
1.15068217472545,13.0182075088631
-1.04213176400562,8.30802259961046
-0.502572232743486,9.3347337683472
-0.260857116326141,9.48948674238933
0.135173339807076,10.5403889997152
-1.26944232063713,7.82468455838376
-1.41135103028719,7.26367732530235
0.287735749931114,10.1875652419264
0.424006828604531,10.4332955541781
0.190320340484849,11.4366291540254
0.976807367584652,12.4837226661481
-1.17708478010415,7.4825033702707
1.15940142692656,11.5237756967675
-0.162871009261143,9.40023261992386
0.924340198489417,11.4319833559536
-0.222680999906255,9.55674160039502
0.942497917531728,11.5828468368185
-1.59170490551539,6.66695308901007
0.221136514346818,10.469480377945
0.246725235582823,9.92283928200659
0.296405838274787,10.6517424754465
0.830972733780387,13.1636028937506
-1.23815417670302,7.40069457385493
1.54108990191086,12.9232511377862
0.500737622636417,10.7910426481125
-1.25128691476174,7.4291106693983
1.01535997767558,12.0182212202594
-0.161136789756775,9.68741688501613
-0.541364455212714,8.84016775597295
-0.395132039351516,9.81514330247293
0.0935527861349379,10.5311331662701
2.14121751531046,14.4811667004386
1.09705324631229,11.5459607790444
-1.59910747143761,7.32782418975027
1.14005804580946,12.8006907201259
0.119945498811987,10.313935902335
1.0363696166271,12.2590359934663
-0.912105153639134,8.40948450545653
0.273637446569188,10.5920031547403
-0.454554778227599,9.02369112585995
0.396299096307944,11.1105864206729
-0.909077632444911,8.67188536196296
1.67355586615637,13.6734554319365
1.15267058582842,12.7516191371073
0.541998148418802,10.6704992918453
1.80500577878896,13.3014185885005
-0.241062642669194,8.82059095695687
-0.235668704449136,9.27449420747755
-1.68768934728564,7.73522839310249
0.415584822379818,10.69772681197
1.15068217472545,11.1283824511748
-1.04213176400562,8.24768218471851
-0.502572232743486,8.74472055412856
-0.260857116326141,8.84456620798552
0.135173339807076,9.58432783559539
-1.26944232063713,8.47963187506974
-1.41135103028719,8.22019364118403
0.287735749931114,10.3498994098042
0.424006828604531,11.7303897588985
0.190320340484849,10.6502951223141
0.976807367584652,11.1432322620088
